Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed
30519;0;18.9;8.2;1.5;1.2;13.06;83.5;1.9
30520;0;20.8;7.9;4.8;1.2;13.66;85;1.133333
30521;0.3;15;10.8;0;1.2;13.48;93.5;5.633333
30522;16.5;15.1;12.4;0;0.6;13.12;85.5;3.633333
30523;0.4;15.8;12.2;0;1.7;14;76;4.133333
30524;5.8;16.8;13.1;0;2.1;15.36;91.75;2.4
30525;12.2;17.4;13.2;3;0.3;14.42;81.25;0.866667
30526;0;15.2;9.8;0;1.3;12.46;92.25;1.033333
30527;33.5;13.3;11;0;0.8;11.6;94.5;4.266667
30528;3;13.1;10.4;0;0.7;11.66;84.75;5.466667
30529;12.8;12.3;10.8;0;1.1;11.5;93.75;3.866667
30530;39.5;14.8;10.2;5.3;1.1;12.08;81;3.3
30531;0.2;17;9.9;3.1;1.6;12.3;84.5;2.4
30532;1.6;18.3;6.9;6.4;1;11;76.75;1.866667
30533;0;19.4;6.5;8.8;1.7;12.14;68.25;1.6
30534;0;22;6.9;8.8;2.8;13.1;68.25;1.6
30535;0;21;10;6.1;2.3;14.14;80.75;2.7
30536;0.6;13;9.8;0;2;11.12;88.25;4.5
30537;25.5;16.3;9.6;1.8;1.2;12.86;85.5;3.366667
30538;0;22.6;11.2;7.8;1;17.2;73.25;3.5
30539;0;26.8;16.1;6.8;2.6;20.28;71.75;0.933333
30540;0;23.1;14.1;0;2.3;19.22;76.75;1.8
30541;10.5;25.1;15.4;1.7;2.4;17.56;76.25;2.7
30542;0;20.1;9.2;7;1.4;15.18;79;2.366667
30543;33.7;16.6;13.4;0;1.8;14.4;92.5;2.866667
30544;18;14.4;11.4;0;0.8;12.6;78.25;5.1
30545;0;13.8;11.6;0;1.5;13.1;92.5;2.3
30546;14.5;16.8;12.5;1;1.3;13.74;89.75;0.933333
30547;2.2;18.6;8.7;8.4;0.7;12.34;78.75;2.3
30548;0;14.5;7.3;8.6;2.4;9.48;69;2.033333
30549;0;16.9;6.1;2.9;2.2;11.68;78;3.2
30550;0;20.6;9.6;7.1;2.2;14.92;71;2.633333
30551;0;23.1;10.7;7.5;2.7;16.12;69.75;0.433333
30552;0.6;20.6;12.8;0;2.5;18.02;75.75;2.3
30553;12.4;30.8;15.5;2.4;1.9;22.62;75.25;0.333333
30554;0;25.9;19;0;2.5;21.7;70.25;4.3
30555;0;30.1;18;5.6;3.4;23.26;66.25;2.233333
30556;0;32.1;18.4;2.4;3.8;23.86;63.25;1.833333
30557;0;31.3;18.2;2.3;3.7;23.68;64;0.366667
30558;0;23.1;14.9;0;3.9;17.56;91;2.366667
30559;56.1;14.9;11.8;0;0.5;13.06;88.75;2.566667
30560;4.8;15.1;10.9;5.2;1.4;12.12;71.5;4.366667
30561;0;17.8;7.1;9.3;2.4;11.88;74.75;2.466667
30562;0;20.9;7.4;8.3;2.1;13.38;79;1.066667
30563;0;21.4;9;6.5;2.2;14.66;81.75;2.6
30564;0;25.4;10.7;6.2;1.9;18.46;75.5;1.633333
30565;0;21.4;13.8;1;2.1;16.46;85;1.633333
30566;0;15.4;9.8;0;2;12.04;85;2.033333
30567;5.8;14;4.6;10;1.3;8.64;69.25;1.733333
30568;0;16.6;5.3;9.3;2.2;10.24;66;2.3
30569;0;18.2;4.7;7.2;2.2;11.6;73.5;1.766667
30570;0;14.8;9.2;0;2.8;11.64;73.75;2.7
30571;0;14.9;10.4;0;1.7;12.26;77.25;1.866667
30572;0;16.7;10.6;0.7;1.6;13.02;85.75;2.7
30573;0;21.3;11;7.4;0.8;15.1;82.5;2.8
30574;0;19.8;12.2;0;1.8;16.48;82.5;0.9
30575;0;20.2;14.1;2;1.3;15.66;81.25;3.133333
30576;0;23.3;11.7;8.1;2.1;17.46;69.25;4.8
30577;0;24.7;13.9;2.7;3.6;16.86;84.25;3.133333
30578;3.8;17.8;11.6;7.5;2.2;13.4;50.75;3.5
30579;0;18.9;5.1;9.8;3.8;11.28;54.5;2.066667
30580;0;20.9;7.7;8.9;3.5;13.92;66.25;3.233333
30581;0;22.1;9.8;2.8;3.8;16.86;67.5;0.866667
30582;11.6;22.3;15.4;2.5;2.1;18.06;85.25;1
30583;0.1;23.9;14.1;8.5;1.8;18.34;80.75;2.733333
30584;0;26.8;16.8;10.2;1.8;21.16;73.5;4.966667
30585;0;31.3;18.8;9.1;3.5;24.06;64;2.333333
30586;0;29.9;18.8;4.8;4.3;24.42;60;3.2
30587;0;32.1;18.4;1.3;4.6;23.76;74.5;1.966667
30588;7.2;23;12.9;0;3.6;16.54;88.25;3.4
30589;21.7;16.2;12.6;0;1;13.52;85.25;3.866667
30590;22.8;16;11.9;0;2.3;14;94.25;4.2
30591;3.7;21.2;13.1;5.9;1;16.06;76.5;2.166667
30592;0;25.7;11.2;9.8;1.6;18.06;80.5;2.2
30593;0;30.2;15;8.9;2.1;21.36;76.75;0.6
30594;0;27.3;16.3;10.3;2.9;20.44;76;2.766667
30595;0;30;15;10.3;3.5;21.32;75;1.433333
30596;0;32.9;17.6;10;3.3;24.94;58.75;1.333333
30597;0;32.7;19.2;2.3;5.1;26.74;64;1.4
30598;12.6;29.1;16.6;0;5.5;20.16;81.75;1.866667
30599;20.4;16.6;13.6;0;0.6;14.52;83;1.766667
30600;0.3;20.2;13;0.5;1.4;16.6;74.5;4.6
30601;0;24.1;15.7;9.5;4.2;19.24;80;4.133333
30602;0;29.5;17.4;9.7;1.4;22.58;71;1.066667
30603;0;28.9;19.4;8.5;3.2;23.6;67.75;1.833333
30604;0;25.5;18.1;7.5;3.6;20.9;82.75;3.633333
30605;0;26.2;17.9;0;2;20.88;90.5;2.433333
30606;30.2;19.6;16.1;0;1;17.38;78.75;5.266667
30607;2.1;19.4;11.2;2.7;2.3;14.86;77;1.533333
30608;0;25.4;11.6;10.2;1.9;18.2;69.75;2.533333
30609;0;28.3;13.6;10.1;2.8;20.5;67.75;2.633333
30610;0;25.4;17.3;2.4;3.3;20.82;80.75;1.666667
30611;10.3;27.4;17.4;10.1;1.8;20.52;67.25;4.533333
30612;0;18.1;9.4;8.3;6.4;13.6;49.25;4.266667
30613;0;19.1;9.7;4;3.3;14;71.75;3.233333
30614;0;23.3;12.6;11.9;3.3;18.06;57.75;5.133333
30615;0;26.2;13.4;7.2;5;19.96;64.75;4.733333
30616;0;28;17.4;11.3;6.1;21.76;62;3.233333
30617;0;30.2;15.8;11.2;4.7;22.36;64.75;2.366667
30618;0;32.1;18.2;9.2;4.3;25.18;63;2.9
30619;1.8;25.4;16.5;0;3.6;19.64;93;1.266667
30620;51.1;20.4;17.6;0;0.4;18.6;91.75;3.1
30621;23.5;22.1;17.4;0.6;0.7;19.1;88;5.733333
30622;5;24.4;17.8;0;1.3;20.52;88.25;4.133333
30623;5.3;27;19;5.1;1.1;21.72;81.5;2.366667
30624;7.7;27.4;16.2;6.5;2.2;20.88;83;0.666667
30625;6.1;27.2;16.7;10.1;3.6;21.62;79.25;0.766667
30626;0;28.3;17.8;2.7;1;22.7;76.5;2.066667
30627;0;28.7;18.1;8.5;2;22.68;75.75;3.033333
30628;11.6;27.3;19.8;4.8;2.7;22.32;84;3.133333
30629;0;29.3;18.8;11.6;2.2;22.88;76.5;2.833333
30630;0;32.1;20.8;6.7;4;25.74;65;1.3
30631;8.5;25;20.3;0;2.9;21.82;81.75;0.866667
30632;0.9;27.9;19;6.9;1.7;22.94;75.75;2.1
30633;21.6;25.1;19.8;0.8;2.6;21.5;87.75;1.433333
30634;11.1;27.3;19.3;4.7;0.9;22.3;77;2.6
30635;18.2;22;18.3;2.5;2.2;19.06;91.25;1.6
30636;5.1;24.1;16.7;9.3;0.8;20.06;71.25;2.533333
30637;0;29.5;14.8;10.6;2.9;21.94;65.5;2.3
30638;0;30.9;18.2;4;3.5;24.56;70.75;2.1
30639;1.4;24.6;19.8;0.3;3;21.48;78.25;2.366667
30640;0;25.6;14.5;11.8;2.1;19.9;65.75;2.333333
30641;0;27.8;15.6;5.8;3.8;21.3;71.25;3.066667
30642;7.6;21.1;12.2;12;3.8;16.54;56.5;1.966667
30643;0;27;10.6;12.2;3.3;18.88;53.75;1.566667
30644;0;31.5;13.6;12.2;4;23.78;47.5;1.633333
30645;0;27.7;18.9;9.4;5.3;22.52;74.5;4.066667
30646;0;22.5;19.2;0.2;3.4;20.48;74.25;4.133333
30647;0;23.8;17.9;5;3.4;20.66;73.25;5.533333
30648;0;28.6;17.8;12.1;3.6;22.84;68.25;3.233333
30649;0;34.5;17.7;11.4;4;25.92;58.25;2.033333
30650;0;35;22.2;9.7;5.6;27.28;59.5;2.4
30651;0.9;26;20.2;0;5.2;21.88;83.75;4.166667
30652;17.4;23.7;17;7;1.9;19.06;62;4.8
30653;0;26.2;15.1;11.8;5.1;20.34;62;4.7
30654;0;28.1;16.2;10.4;5.9;21.64;71;4.1
30655;0;30.9;19;7.7;3.5;24.2;62.75;1.6
30656;0.1;31;18.5;9.9;3.8;24.22;61.5;2.266667
30657;0.3;27.9;20.4;9.5;4.1;23.42;71.5;3.366667
30658;0;30.1;19.6;9.6;4.3;24.42;77;3.133333
30659;0;30.6;22.2;10.4;2.9;24.86;74.25;2.866667
30660;0;28.7;19.7;7.4;4.2;23.36;69.75;3.833333
30661;0;29.6;20.5;10.5;5;24.04;71;5.4
30662;2.1;32.2;19.4;8;3.8;24.62;71;2.866667
30663;4.1;29;20.7;2.3;3.2;24.24;74;0.7
30664;0;28.4;20.5;8.4;2.3;23.98;71.5;4.166667
30665;0;29.8;18.3;11.2;3.5;23.34;66.25;4
30666;0;30.7;19.4;7.2;4.7;24.34;75.25;5.066667
30667;0;32.7;21;7.9;3.7;25.34;77;1.8
30668;6.7;31.7;21.2;5.1;4.5;25.94;75.75;2.7
30669;0;25;21.8;0;2.1;22.88;86.75;1.266667
30670;2.1;30.6;20.7;7;1.1;23.54;80.5;2.033333
30671;3.1;26.7;20.1;3;2.3;22.56;74.75;2.466667
30672;3.1;26.6;18.8;6.4;2.4;22.28;71;2.3
30673;0;29.7;17.2;11;3.2;23.22;63;1.533333
30674;0;31.4;18.7;10.5;5.2;24.54;52.75;1.6
30675;0;31.2;18.9;12.3;4.3;24.38;61.75;3.6
30676;0;31.4;19.7;12.3;5.1;24.74;63.75;2.8
30677;0;34.1;21.4;11.8;4.9;26.38;63.25;2.266667
30678;0;35.8;21;9.7;5;28.04;54.75;2.3
30679;4.1;36.1;23.4;11.9;5.4;29.5;57.75;1.966667
30680;0;37.2;25.2;10.7;6.2;29.36;61.25;3.1
30681;0;35;25.2;5.6;5.8;28.52;73;3.466667
30682;5.5;33.1;24;6.6;3.4;27.3;77.25;3.9
30683;2.1;32.2;22.7;1;3.3;25.62;77.75;0.666667
30684;29.2;27.2;21.8;0.6;3.3;24.8;87.75;1.933333
30685;2.3;31;22.8;6.6;0.4;25.88;79;1.666667
30686;0;32.9;21.8;4.1;2.4;27.46;68;0.766667
30687;0;32.2;23;3.6;2.8;26.96;79.5;1.3
30688;0;37.3;24.2;11.8;2.4;30.22;63;0.766667
30689;0;37.1;25.6;7.8;5.6;30.04;71.75;2.833333
30690;19.6;37.2;24.8;8.8;3.1;30.36;63.75;1.7
30691;0;30.5;24.5;7.9;4.6;27.04;77.25;3.433333
30692;2.4;29.6;23.6;2.4;2.8;25.72;82.25;3.4
30693;0.1;32.9;24.2;0.9;2.2;26.94;75.75;1.3
30694;0;35.1;24.2;7.5;3;27.86;80.5;1.1
30695;7.5;30;22.8;1.8;3.2;25.54;90.25;0.266667
30696;28.2;29;23;0;1.6;24.64;95.75;0.533333
30697;15.2;27.7;22.4;0.1;1.6;24.68;89.5;0.933333
30698;0.5;32.2;21.4;7.6;0.3;26.08;71.5;1.333333
30699;0;30.9;21.8;1;4.4;25.44;73.5;0.866667
30700;2.2;26.4;21.8;0;1.9;23.08;89.5;2.2
30701;7.4;26;21.6;1.7;2;22.78;73.5;3.9
30702;25.6;26;18.2;7.1;2.5;22.44;65.5;2.533333
30703;0;27.5;19.8;8.8;5;23.5;67.75;3.8
30704;0;30;18.6;11.8;3.2;23.96;60.5;3.133333
30705;0;30.1;18.9;12.2;5.4;24.16;66.5;4.233333
30706;0;31.4;19.9;11.8;3.7;25.1;63.75;3.233333
30707;0;30.1;20.6;7.5;5.4;25.18;65.25;2.2
30708;0.2;32.3;21.9;5.6;1.9;26.88;66.75;2.533333
30709;0;33.1;24.1;11.5;5.2;27.18;66.75;2.866667
30710;0;32.4;23.2;5.8;3;26.2;75.5;2.5
30711;2.5;32.7;20.5;8.3;3.7;25.94;77.75;2.466667
30712;1.2;27.4;22.3;0.2;2.2;24.7;71.25;2.7
30713;0;26.8;22.1;0;2.3;23.46;87;0.233333
30714;5.8;29.3;21.5;0.2;0.7;24.06;87.75;1.7
30715;22.5;32.3;21.7;1.6;2.3;24.36;86.25;0.366667
30716;5.2;37.9;21.3;11.7;0.5;30;63.75;1.4
30717;0;31.4;20;0.3;5.6;23.5;89.25;2.633333
30718;36.4;26.5;17.3;9.3;0.5;20.7;65;0.7
30719;0;26.1;14.4;10.1;4.3;20.78;62.75;2.966667
30720;0;31.4;18.9;9.8;4.2;24.72;65;2.533333
30721;0;34.1;21.7;6.6;4.7;27.26;65.75;1.766667
30722;0;34;21.4;11.3;2.8;27.58;66.75;1.8
30723;0;36.2;24.6;6.1;5.3;29.66;65.25;0.966667
30724;0;37.2;26;10.7;3.3;29.56;69;2.233333
30725;0.8;36.8;22.8;11.3;4.9;29.42;66;1.433333
30726;0;37.8;24.5;11.2;3.3;29.06;65.25;0.933333
30727;0;36.9;24.2;8.6;4.2;28.78;69.75;1.333333
30728;0;31.6;25;3.9;3.5;27.4;81;2.566667
30729;0.8;28.4;24.2;5.1;3;25.62;77.25;4.733333
30730;0;32.3;22.9;8.6;3;26.32;71.75;3.466667
30731;0;34;23.8;7.8;4.3;27.68;72;1.566667
30732;0;35.9;23.9;8.9;3.3;27.84;73.75;2.9
30733;7;35.9;23.7;9.2;3.5;28.42;68.5;1.333333
30734;0;37.2;23.5;8.3;3.5;28.42;69;2.333333
30735;0;33.3;24.8;4.4;4.2;27.76;78;1.533333
30736;0;36.2;23.4;8.3;2.4;27.56;74;1.7
30737;10.9;35.3;23.4;5.3;4;28.76;65.25;1.533333
30738;0;31.7;24.2;0.7;4.1;27.54;73;1.166667
30739;10.3;32.2;24.1;6.7;2.6;27.34;75.75;3.4
30740;0;35;23.2;8.2;3.4;28.88;60.25;2.633333
30741;0;32.2;23;0.2;4.9;25.9;75.25;0.833333
30742;10.1;30.9;22.7;1.3;2.1;25;82.75;1.466667
30743;42.7;27.7;22.1;4.2;2;23.94;79.5;4.233333
30744;5.4;28.5;20.8;3.1;2.7;24.3;76;2.966667
30745;0;30.6;21.6;4.9;2.9;24.88;78.25;1.266667
30746;0;32.3;22.6;6.5;2.1;26.06;73.75;1.2
30747;0;32.4;21.9;7.9;3.1;26.06;74.75;1.933333
30748;0;31.8;22;8.2;3.1;26.24;72.75;1.933333
30749;0;31.8;21.6;9.8;3.3;26.16;69.75;2.933333
30750;0;32.8;21.5;8;3.1;24.98;79.75;1.966667
30751;19;24.1;19.3;2.1;2.9;21.88;77.75;2.633333
30752;12;25.1;19;4.3;1.5;21.26;73.75;2.366667
30753;0.5;24.7;17;0.4;2.3;20.3;82.75;2.066667
30754;0.3;25.9;18.2;9.3;2.2;21.92;69;5.933333
30755;0;30.3;19.8;9;4.6;24.38;66.75;1.7
30756;0;32.7;19.8;10;3.2;25.34;61.75;1.9
30757;0;32.9;20.1;9.4;4;26.16;63.5;0.666667
30758;0;27.3;21;1;4;24.12;82;2.133333
30759;0;26.3;20.9;2;3.4;22.3;75.5;1.766667
30760;0;27.5;16.7;7.3;2.4;22.24;71;2.733333
30761;0;24.1;19.2;0;3.8;21.02;78.25;3.8
30762;0.3;25.5;19.1;2.6;2.2;21.64;76.75;2.966667
30763;0;28.1;18.4;10.6;3.1;22.78;70;3.833333
30764;0;30.3;19.2;7.4;4.7;24.22;67.25;2.1
30765;0;30.7;21.8;1.3;3.9;25.3;70.25;0.166667
30766;2;25.7;22;0.5;3.3;22.98;83.75;1.866667
30767;0;25.7;17.2;9.3;1.6;21.26;74.75;2.366667
30768;0;26.9;17.7;7.5;3.6;21.92;74;4.233333
30769;0;31.8;18.1;7.9;3.8;24.48;71.75;2.2
30770;6.8;24.2;20.6;0.1;3;21.64;72.25;5.766667
30771;0;24.2;16.8;8.1;3.9;19.48;63.75;4.2
30772;0;25.1;15.4;7.7;6.2;20.36;62;3.9
30773;0;23;18.2;0;3.7;20.32;86.75;3.533333
30774;28.3;25.4;17.6;4.4;1.6;21.28;69;2.266667
30775;0.5;24.4;17.2;6.9;3.1;19.28;65.75;3.266667
30776;0;22.3;12.6;8.7;3.9;17.4;55.75;2.966667
30777;0;23.4;12.8;10.3;5;17.72;60.75;2.033333
30778;0;25.9;11.3;8.8;3.8;18.2;68.5;1.4
30779;0;23.2;11.4;10.1;3.2;17.16;64.5;3.2
30780;0;26.7;12.8;9.9;4.4;19.38;70;2.233333
30781;0;28.8;16.2;10;2.6;22.04;68.5;2.133333
30782;0;28.8;18.6;9.5;3;22.72;65.75;3.233333
30783;0;28.1;18.3;8.8;4;22.12;70.25;3.866667
30784;0;27.2;19.4;5.4;4.8;22;71.25;3.666667
30785;0;28.4;18.6;2.8;3.8;22.36;73.75;1.533333
30786;1.1;30.7;19.8;4.8;2.5;23.96;72.75;0.833333
30787;0;30.4;19.4;9.1;2.9;24.3;70;1.5
30788;6.1;25.9;21.1;0;3.2;22.36;91.75;1.566667
30789;40.7;21.6;19.6;0;0.6;20.24;94;1.633333
30790;24.5;21.2;18.2;0;0.4;19.48;82.5;3.8
30791;0.1;23.6;18.4;2.3;2.1;21.04;83.5;5.366667
30792;48.8;25.7;19.8;3;2.2;22.12;91.5;1.233333
30793;39.3;26.4;19.5;1.1;1.8;22.16;89.25;1.133333
30794;0.1;22.1;19.9;0;0.8;20.76;96.25;1.033333
30795;54.4;23.2;18.9;1.9;0.2;19.88;78.75;1.133333
30796;0;19.3;12.5;9.4;2.5;15.02;62.75;2.766667
30797;0;18.1;8.4;8.9;2.8;12.62;73.25;1.6
30798;0;20.9;8;9.4;1.9;13.54;75.25;0.766667
30799;0;22.6;9;9.1;1.8;15.44;79.5;0.833333
30800;0;24.1;10.6;7;1.5;16.42;81.25;1.033333
30801;0;20.8;13;0;2.3;17.38;86.25;2.866667
30802;0;22.1;15.4;3.2;0.2;17.5;83;2.633333
30803;0;24.1;13.4;6.1;1.5;18.02;80.25;1.966667
30804;0;27.2;13.5;8.9;1.9;19.4;79;0.933333
30805;0;29.2;15.7;9;2.5;21.74;69.5;1.133333
30806;0;31.6;17.2;9.2;2.2;24.84;65.75;2.166667
30807;0;26.5;19.8;0;3.6;22.1;91;1.733333
30808;39.8;25.1;19.4;0;0.6;22.3;87;2.266667
30809;19.1;23.3;18.7;0;1.3;20.04;93.25;1.333333
30810;0.9;21.7;17.1;0;0.7;18.82;79.75;1.866667
30811;0;21.6;17.4;0;1.1;19.32;90.5;0.166667
30812;11.2;20.3;16;0;0.7;17.46;88.5;3.633333
30813;18;17.3;9;6.7;1.5;12.86;77.5;2.1
30814;0;17.4;11.6;3.7;2.4;13.22;63;2.866667
30815;0;14.4;6.1;4.1;1.4;9.7;73.75;1.2
30816;0;17.2;8.4;7;1.7;12.16;65;1.466667
30817;0;13.8;8;9.6;2.5;9.54;62.5;2.633333
30818;0;17.8;3.3;8.8;2.3;10.1;61;0.966667
30819;0;19.4;7.8;0.3;1.9;12.98;86.75;0.366667
30820;0;25.8;10.7;7.5;0.7;17.6;76.75;0.666667
30821;0;21;12.2;0;1.6;17.44;93.25;0
30822;31.7;18.4;16.4;0;0.9;17.58;96;2.333333
30823;60.1;21;17.4;0;0.3;19.6;93.5;2.3
30824;43.4;24.5;17.9;3.2;0.2;20.4;89.75;2.666667
30825;12;25.3;18.6;2.6;0.3;21.64;86.5;0.366667
30826;15.7;21.8;18.9;0;0.9;20;95.5;0.1
30827;2.8;28.8;17.2;7.2;0.4;21.84;82.75;1.133333
30828;0;29.2;17.7;2.4;1.5;22.84;79.25;0.266667
30829;0;23.8;18.8;0;1.7;20.44;91;3.133333
30830;8.2;26.1;17.4;3.8;1.7;21.78;78.5;2.766667
30831;4.2;24.2;14.6;4.6;1.8;17.4;61.25;3.733333
30832;1.5;14.8;11;1.4;5.2;12.04;72;3.966667
30833;0;17.9;8.1;8.6;1.9;12.12;78;1.266667
30834;0;23.6;6.4;8.4;1.1;15.6;62.5;1.033333
30835;0;30.4;10;3.7;4.1;20.32;70.25;1.7
30836;11.5;20.7;14.6;0;3.2;16.6;94.5;0.966667
30837;35.7;16.7;14.7;0;0.4;15.46;94.75;4.9
30838;39.6;16.7;14.4;0;0.4;15.26;95;3.233333
30839;30.1;17;14.6;0;0.6;15.88;94.75;1.133333
30840;4;16.4;10.8;0;0.9;12.02;78.5;3.8
30841;0;15.4;10.8;0;1.5;12.98;84.25;1.7
30842;2.3;15.5;11.3;0.2;1;12.62;87.25;1.9
30843;4.5;14.5;7.9;7.8;2.4;9.42;76;1
30844;0;21.6;5.3;8.3;0.6;11.84;80.75;0.366667
30845;15.3;17.5;9.1;0;1.5;13.26;85;0.866667
30846;0;14.7;9.2;8.3;1;10.76;84.75;1.833333
30847;0;15.8;9.2;0;1.1;13.3;88.75;4.233333
30848;6.8;18.4;12.7;0;0.9;15.94;94.5;0
30849;0;17.5;15;0;0.2;15.92;94.75;0.9
30850;7.7;18.3;15;0.3;1.1;15.94;84.75;3.233333
30851;0;15.8;13.6;0;0.6;15.16;95.5;0.666667
30852;60.7;18.2;15.2;0;0.1;16.84;97.25;0.9
30853;73.3;18;15.6;0;0.2;16.66;96.75;1.366667
30854;13.6;27.3;16.1;5.6;0.1;20.56;74;1.933333
30855;0;21.2;13.6;0;1.1;16.18;92;1.366667
30856;25.2;13.8;10.8;0;1.7;12.44;80;3.066667
30857;6.4;18.2;11;0;0.9;15.02;94.25;1
30858;0;27.6;13.9;2.8;0;19.46;79.5;0.366667
30859;0.7;21;9.6;0;2.4;13.44;84.5;4.4
30860;2.7;11;4.8;8.9;2.1;7.1;61.5;4.033333
30861;0;13;3.4;6.8;2;7.2;77.25;1.8
30862;0;16.8;3;8.1;1.3;8.98;74.25;0.833333
30863;0;20.7;5.9;8.6;2.6;12.36;70.75;1.533333
30864;0;23.9;7.3;8.7;1.4;15.66;66.75;0.666667
30865;0;26.8;11.1;0.7;2.7;21.1;62.75;1.466667
30866;0;29.9;14.8;3;3.5;20.32;61.75;4.233333
30867;14.7;19;12.5;2.1;3.5;15.84;79.25;2.7
30868;9.5;30.2;14.9;3.8;1;22.86;65;1.766667
30869;12.2;26.2;14.6;2.1;4;17.62;78.5;1.633333
30870;0;16.8;8.1;8.9;1.5;11.76;78.25;2.3
30871;2;18.8;10.7;0;2;15.72;87.5;1.666667
30872;5.9;28.9;14.2;4;1.4;20.28;75.5;0.433333
30873;0;23.5;16;6.4;2.4;18.48;83.75;2
30874;0;29.7;14.5;7.5;1;22.36;55.5;3
30875;0.1;25;13.8;0;5.5;17.16;86.75;1.533333
30876;1.4;13.8;8.8;0.9;1.3;10.44;69;1.966667
30877;0;14.6;7.8;6.3;2.3;10.84;80;2.4
30878;0;13.4;10.4;0;0.7;12.4;93.5;0.8
30879;12.9;19.4;11.8;3.7;0;14.6;88.75;1.2
30880;0;24.9;12.4;5;0.5;18.06;88.5;0.5
30881;0;23.2;14;6.8;1.5;17.74;88.75;2.3
30882;23;16.4;13.7;0;1.1;14.42;95.5;2.066667
30883;24.5;15;12.5;0;0.9;13.58;90.5;4.3
30884;13.7;13.8;9.3;1.4;1.3;10.6;77.5;5.8
30885;5.2;11.2;8.2;0.3;0.7;8.94;78.5;2.2
30886;0.4;13.7;7.9;1.6;1.4;10.28;84;0.833333
30887;0;19.1;6.8;7.8;0.6;11.46;80;0.933333
30888;0;13.9;6.8;3.9;1.1;9.1;82;1.466667
30889;0;14.6;2.2;9;1.2;8.24;74.25;1.866667
30890;0;17.5;5.6;3;1.9;11.1;76.75;2.966667
30891;0;13.1;5.4;5.4;1.8;8.42;69;3.133333
30892;0;13.6;4.2;7.4;2;8.02;75.25;1.566667
30893;0;20.9;5.7;9;1.4;13.42;67;1.066667
30894;0;26.1;9.3;8.2;2.6;17.06;67.75;1.333333
30895;0;19.7;13.3;0;3.6;15.78;85.5;2.266667
30896;27.9;16.6;9.6;6.4;0.5;11.58;77.5;1.766667
30897;0.3;17.2;9.6;3.7;1.6;11.72;81.25;0.5
30898;0;19.8;6.3;8.5;2.1;12.2;70.5;1.5
30899;2.1;20.1;9.1;0.1;0.9;15.4;86.5;0.533333
30900;0.7;17.9;12.6;0;0.9;15.1;77.75;3.466667
30901;2.9;14.4;8;0;1.9;9.6;64;2.733333
30902;4.4;11.4;7;0;2.1;9.64;94.5;1.566667
30903;16.6;20.4;8.6;1.4;0.1;15;91.25;4.533333
30904;18.7;19.8;13.4;0;0.9;16.66;93;1.266667
30905;0;22.1;15;0;0.2;17.66;92.75;0
30906;0.3;19.1;14.4;1.2;1.6;15.68;82;2.966667
30907;0.7;14.4;10.8;0;0.2;11.74;81.25;2.833333
30908;0;14.2;7.1;9.4;1.5;9.76;73.5;2.166667
30909;0;13.4;5.9;3.1;1.6;9.12;77.75;1.966667
30910;0;12.9;7;1.4;1.7;9.74;78.5;2.4
30911;2.6;15.8;8;0.3;1.2;11.7;84;1.833333
30912;0;18.9;9.5;8.5;1.6;14.24;68;5.766667
30913;0;19.5;13.1;1.6;3.8;15.82;69.25;3.966667
30914;0;23.9;12.9;4.2;2.4;17.3;71.5;0.966667
30915;0;18.4;14.3;0;1.8;16.06;90.25;1.733333
30916;2.9;18.7;13.2;2;0.6;14.72;86.5;1.6
30917;0;21.9;12.6;3.6;0.9;16.26;84.5;0.933333
30918;0.4;16.7;2.4;0;1.7;7.32;86.5;2.9
30919;16.8;12.6;3;6.3;1.1;7.66;62.75;3.033333
30920;0;15.5;3.7;10;1.4;8.78;65.75;1.266667
30921;0;17.6;4.1;5.5;2.1;10.24;68;2.033333
30922;0;16.4;7.9;3.8;2.2;10.94;80.75;1.933333
30923;0;21.4;6.7;8.8;1.4;12.98;73.5;1.3
30924;0;23.3;8.1;9.4;2.9;15.2;72.5;1.533333
30925;0;24.4;10.3;9.5;2.4;16.64;76;1.233333
30926;0;26.1;11.2;9.3;2.4;18.6;61.5;1.8
30927;0;19.3;12.4;7.4;2.9;14.62;86.5;2.566667
30928;0;20.6;13.3;6.8;0.3;16.06;83.5;3.666667
30929;0;20.2;14.1;2.1;1.5;15.94;88.25;2.966667
30930;0;21.5;13.6;5.9;0.7;16.4;82;2.466667
30931;0;22.9;13.6;5.2;1.6;17.08;78.5;2.766667
30932;0;24.6;11.7;5.1;1.7;16.26;81.5;2.2
30933;0;20.7;10.3;9.9;1.1;14.84;62;1.2
30934;0;18.4;8;2.5;3;13.62;78;1.2
30935;0;22.6;11;9;1.2;15.86;76.25;2.933333
30936;0;25.5;13;7.8;2.9;18.1;68;2.066667
30937;0;21.7;14.7;1.8;2.3;17.08;82;2.433333
30938;0;21.9;14.7;6.6;1.9;17.28;78.75;3.266667
30939;0;20.1;14.4;0;2.1;16.82;87;2.7
30940;8.1;23.5;15.6;6;2.1;18.56;73.75;2.533333
30941;2.4;20.3;14.2;3.5;1.4;16.02;83.25;3.266667
30942;1;21;11.2;10.3;1.7;15.96;67;3.533333
30943;0;24.7;12.9;5.6;2.7;18.8;66.75;3.4
30944;5.8;20.6;15.7;0;3;18.1;84;3.7
30945;6.4;21.9;14.4;4.1;2.2;17.36;59;3.033333
