Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed
30700;32.2;31.6;20.8;4.6;1;25.32;;1.9
30701;16.2;30;21.8;1.4;1.2;24.52;;0
30702;11.8;29.6;20.2;1;0.6;23.16;;0.866667
30703;78.2;30;20;3.2;0.7;23.96;;0
30704;2.4;32;20.2;7.5;0.9;25.88;;1.233333
30705;10.2;31.4;22;5.5;1.6;25.12;;1.8
30706;20.2;26.4;20.8;0;1.5;23.28;;0
30707;15.6;30.4;20.2;3.8;0.3;23.88;;0.766667
30708;40.4;29.4;20.6;0.3;0.8;24.36;;1.366667
30709;13.4;31.6;22;4.6;0.7;25.6;;1.466667
30710;18;30;21.4;1.8;1.2;24.76;;0
30711;9.8;31.8;21.8;3.4;0.9;26.4;;0
30712;4.6;31.8;22.4;3.4;1.8;25.8;;0.533333
30713;0;31;21.2;3.5;0.9;25.28;;1.233333
30714;19.5;30.2;21.4;3.1;1;24.56;;0.533333
30715;11.4;29.8;21.2;0.7;1;24.44;;1.1
30716;2.1;30.2;20.6;1.6;1.1;24.92;;0.533333
30717;2.6;26;22;0;0.8;23.88;;0.7
30718;11.6;28.4;21;0.3;0.8;24.24;;0
30719;14.6;30.6;20.6;5.3;0.6;25.72;;1.066667
30720;0.2;32;21.2;2.5;1.5;24.84;;0.7
30721;49.9;30.2;21.2;5.5;1;24.84;;0
30722;15.6;30.2;21.6;3.6;1.2;25.48;;0
30723;13.4;31;22;4.1;1;26;;0
30724;78.4;30.2;22;1.4;0.8;25.64;;0.533333
30725;2.3;30.2;22.6;0.5;1.2;25.76;;0.9
30726;6.4;31.2;22.2;2.4;11;25.32;;1
30727;81.1;28.4;22;0.4;1;24.68;;0.533333
30728;0.6;30;22;0.8;0.9;25.12;;1.933333
30729;8.6;31.4;21.6;2.1;1.1;25;;0.533333
30730;21.6;31.4;22;5.6;1;25.96;;1
30731;32.2;31.8;21.8;3.6;1.5;26.2;;0
30732;22.8;31.6;21.6;3.3;0.5;25.28;;0.7
30733;33;30.6;21.2;3.6;0.5;24.8;;3.166667
30734;22.5;32.4;21.6;4.4;0.8;25.36;;0.7
30735;1;30.8;22;2.2;1.5;24.96;;0.533333
30736;14.2;31.2;21;2.3;0.9;25.56;;0.666667
30737;35.6;30;20.8;0;1;24.88;;1.5
30738;20.6;30.2;21.6;0.8;0.6;25.12;;0
30739;10.2;32.2;22;3.7;1;25.4;;0.7
30740;35.6;31.2;21;2.4;1;24.56;;0.666667
30741;17.8;31.4;20.6;3.5;1.1;25.12;;2.933333
30742;32.2;30.2;20.4;0.8;1;24.32;;1.1
30743;58.2;27.4;21.8;0.4;0.9;24.04;;0
30744;21.4;29;22;0.3;0.7;24.96;;0.533333
30745;3;31;21;1.5;0.8;25.8;;0.533333
30746;15.6;30.8;21.6;2.4;0.8;25.2;;0
30747;37.6;30.2;22.6;1.2;0.6;25.64;;0.866667
30748;0.6;29.4;22;2.1;1.2;25.52;;0.833333
30749;0;30;22.8;0.4;1.3;25.28;;1.533333
30750;18;26.4;22.2;0;1;24.44;;1.633333
30751;17.8;29.2;21;2.6;0.8;24.4;;1.733333
30752;0;30;21.2;2.6;1.5;25.68;;1.066667
30753;8.2;31.4;22.2;3.6;1.4;26.24;;0.533333
30754;2.4;29.2;22.2;0.7;1.6;24.88;;0.533333
30755;69;28;22.2;0;0.3;24.44;;0.533333
30756;6.8;29.8;22;1.8;0.5;24.8;;1.866667
30757;0.2;30.4;22;1.9;1;25.24;;1.933333
30758;107;29;22;0;1;24.52;;1.2
30759;1.4;32;21.6;6;1.1;25.84;;0
30760;1.6;30.6;22.4;4.8;1.1;25.48;;1.366667
30761;2.6;30.8;21.8;5.8;1;26.04;;1.8
30762;9;29.8;23;1;1;25.6;;0.866667
30763;3.6;31.4;22;2.9;1;25.44;;0
30764;1.4;32.6;21.8;9.2;1.2;26.64;;1.533333
30765;0.2;32;22.4;5.8;2.1;26.56;;1.366667
30766;1.4;27.6;22.6;0.2;1.7;24.96;;0
30767;57.6;29;22.4;1.7;0.3;25;;0.866667
30768;2;31.2;22.2;3.9;0.9;25.4;;1.533333
30769;0;31.6;21.8;7.2;1.6;26.2;;2.533333
30770;0.2;31;22;3.5;1.7;25.88;;1.833333
30771;19.8;32.4;22.4;4.1;1;25.84;;1.466667
30772;10.2;30;22.2;4.4;1.7;25.88;;1.266667
30773;30.8;30;22.6;0.5;0.9;24.92;;0.533333
30774;17.6;26.2;22.6;0;0.9;24.64;;0.766667
30775;6;26.6;22.6;0;0.5;24.32;;0
30776;1;31.2;22.2;3.8;0.7;25.68;;0.666667
30777;12.2;29.4;21.8;0;1.3;24.44;;0.533333
30778;14.6;29.6;21.4;1.2;0.6;24.96;;0.666667
30779;7.8;29.6;21.4;3.1;0.7;25.14;;1.2
30780;4.8;26.6;22.2;1.8;1.2;24.48;;2.066667
30781;32.4;32.2;21;5.5;0.5;25.32;;1.066667
30782;9.4;31.8;21.2;7.8;1.4;25.6;;1.2
30783;1.6;31.2;22.6;5.9;1.9;25.72;;1.6
30784;6.6;28.8;21.8;2.4;1;25.2;;0.433333
30785;0.6;31;22;4.5;1.1;25.8;;1.8
30786;9.6;31;22.2;7.3;1.1;25.76;;1.633333
30787;27.6;27;22.4;0;1.5;24.56;;0
30788;6.4;31.6;21.6;6.1;0.5;25.52;;0.533333
30789;2.8;30.2;22;4;1;25.96;;1.633333
30790;1.2;30;22;1.3;1.2;24.96;;0.666667
30791;23.2;29;22;0;0.8;24.72;;0
30792;0.8;29.4;22;3.8;0.8;25.2;;2.366667
30793;5.8;30.4;22.8;1.9;1.2;25.48;;1.1
30794;26.6;31.2;22.6;3.9;1;25.52;;0.766667
30795;1.8;30;22;3.3;0.9;25.36;;1.366667
30796;3.2;31.6;21.4;7.1;0.7;25.88;;0.533333
30797;4.4;31.8;22;4.4;1.4;25.92;;0.533333
30798;16.2;31.6;22;3.3;1;26.12;;1.2
30799;2.8;31.8;22.6;4.3;1;25.8;;0.766667
30800;31.7;31;22.8;4.5;1.2;25.24;;0.966667
30801;3;31;21.4;1.4;1.1;25.36;;0
30802;2.2;30;22;6.8;1;25.72;;1.533333
30803;0.8;30.6;22.6;1.4;1.3;25.36;;1.633333
30804;15.4;29.4;22;4.4;0.9;25.34;;0.833333
30805;7.8;26.6;22;0;1;23.92;;1.466667
30806;33.4;31;21;5.9;0.5;25.08;;0.666667
30807;5;30.2;23;6;1.3;26.12;;0.533333
30808;31.2;31.6;22;5.8;0.7;25.44;;1.666667
30809;22.4;30.8;22;5.5;1.3;25.76;;1.633333
30810;3.8;29.8;22;3.2;1.4;25.12;;0.533333
30811;32;31.2;22.2;4.2;0.8;25.36;;0.366667
30812;11.6;31;22;3.9;1;25.96;;0.533333
30813;54.4;26.6;21.8;0;1.5;23.64;;0
30814;3.8;31;21;7.1;0.3;25.04;;0
30815;3.6;30.6;21.4;4.2;1.5;25.32;;1
30816;41;31.8;22;10.5;0.6;26.4;;2.1
30817;16.4;31.6;22;5.6;1;25.8;;1.633333
30818;2;30;22.2;1.5;1;25.12;;0.833333
30819;0.6;32.2;22;8.6;1.2;26.36;;0.833333
30820;0;30.8;23;1.1;2.1;25.6;;1
30821;5;29;21.6;3.1;1.2;24.68;;0.533333
30822;3.2;31.8;21.6;9;1;25.96;;0
30823;34.2;32;22;8.3;2;25.8;;0
30824;49.2;30.6;22;4.9;1.5;25.32;;1
30825;21.4;30.2;22.2;1.3;1.3;25.36;;0.833333
30826;37.8;29;22;0.7;0.9;24.52;;0
30827;30.4;31.4;21.6;8;0.8;25.32;;0.433333
30828;25.2;30.2;21.8;4.1;1.8;25.36;;1.533333
30829;9.2;30.8;22;8.4;0.7;25.52;;1.233333
30830;0.6;30.6;22.2;3.4;2.2;24.84;;0.866667
30831;17.4;30.8;22;2.7;1.3;25.32;;0
30832;0;32.8;21.8;9.7;1.5;26.6;;2.2
30833;0;30.6;22.6;4.9;2.9;26.04;;1.366667
30834;21.2;32;21.4;8.8;1.4;25.68;;1
30835;25.2;30.8;21.8;7.4;1.3;25.56;;1.3
30836;1.9;30.8;22.4;8.4;1;26.4;;0
30837;14.2;32.4;22.2;8.9;2;26.08;;0.7
30838;1.4;32;21.6;8.7;2;25.8;;1.4
30839;0;31.4;21.6;7.7;2;26.08;;2.1
30840;0;31.4;21.6;5;4.3;25.32;;1.533333
30841;27;30;21.4;5.3;1.3;24.88;;1.366667
30842;1.6;31.6;21;9.1;1.3;25.8;;1.766667
30843;0;31.8;21.4;7.9;2.5;26.08;;1.333333
30844;2.6;32.6;21.8;6.1;1.8;25.64;;1.2
30845;10.8;31;21;8.5;1.8;25.6;;1.833333
30846;0;31.6;21.2;10.2;2.5;25.36;;1.866667
30847;11.8;31.8;21.4;8.3;2.3;25.68;;2.2
30848;0;31.6;22.2;8.9;2;26.52;;2.033333
30849;0;31.6;22.2;9.1;2.4;26.36;;2.3
30850;0.8;31.8;21.4;9.2;2.4;25.88;;1.533333
30851;0;31.8;21.2;7.2;2.5;26.12;;2.066667
30852;0;31.8;21;8.2;2.1;25.28;;1.733333
30853;23.8;31.6;21;10;1.9;26;;2.2
30854;0;31.8;21.2;10.3;2.7;26.4;;2.1
30855;0.6;31.8;22;9.3;3.1;25.6;;1.733333
30856;11.4;31.6;21.2;7;2.5;25.44;;1.366667
30857;8;31.6;21;7.6;1.4;25.52;;1.366667
30858;0.6;31.8;21;10.1;2.8;25.88;;1.3
30859;0;31.6;21.4;10.5;3.2;25.84;;1.633333
30860;0;32;21;7.9;2.9;25.76;;0.533333
30861;0.4;31.6;22;8.9;2.1;27.08;;0.833333
30862;22.2;32.2;21.4;10.2;2.3;25.44;;1.533333
30863;1.6;31;21;2.1;2.4;24.8;;0.533333
30864;3.8;30;21.4;3.1;1.6;24.64;;2.1
30865;5.6;31;21;6.7;1.7;25.72;;2.333333
30866;0;31.4;22.6;7.5;2.2;25.76;;1.666667
30867;0.2;30.2;22.5;4.1;1.9;26.06;;1.966667
30868;0.2;31;21.2;6;1.9;25.12;;1.633333
30869;6.7;31;21;9.5;1.5;25.48;;2.433333
30870;2.6;31.6;21.6;10.4;2.2;26.32;;1.5
30871;0;32.4;21.2;7.8;2.3;25.48;;2.466667
30872;2.2;31;22;8.6;2.2;26.24;;2
30873;0;32;22;8.7;2.7;25.96;;1.733333
30874;1.4;32;21.9;7;2.5;25.3;;1.033333
30875;3.1;32.4;20.6;9.8;4.3;26.32;;1.4
30876;0;32.6;21.6;7.9;2.3;26.36;;2.633333
30877;0;31.2;21.6;4.3;2.5;25.36;;1.8
30878;3.8;31.2;21.8;8.1;1.7;24.96;;0
30879;8.8;32;21;9;2.3;25.04;;1.066667
30880;6.8;31.2;20.8;7;3.3;24.88;;0.666667
30881;9.1;31.6;21;8.2;1.1;24.92;;1.733333
30882;4.2;31.2;21.2;6.1;1.3;25.44;;2.2
30883;0.2;32.2;21.4;10.4;2;26.52;;1.633333
30884;0;32.2;21;10.2;2.8;26.4;;0.533333
30885;5.1;32;21.4;9.1;4.2;26.12;;0.8
30886;0;31.2;21.4;4.8;0.8;24.44;;0.533333
30887;7.3;31.2;20.4;8.5;1.5;25.16;;1.066667
30888;0.9;31;21;8.7;2.3;25.68;;2.466667
30889;0;31.4;20.4;9.6;2.4;25.6;;1.533333
30890;0;32.2;21.2;10.6;1.3;25.72;;0.966667
30891;0;32;21;9.8;4.1;26.4;;1.2
30892;0;32.2;21;5.3;3.4;25.24;;0.8
30893;0.6;32.6;21.2;8.3;2;25.04;;0.833333
30894;39.3;30;21.4;4.9;2;24.36;;0.533333
30895;19;32;20;9.4;1.3;25.48;;0.966667
30896;1.4;31.6;22;7.3;3.2;25.72;;1.333333
30897;0;31.2;21;5.7;2;24.92;;0.533333
30898;9.5;32;21;9;0.7;25.4;;2.2
30899;5.4;31.8;21.6;8.9;2.3;26.04;;1.066667
30900;0;32;21.4;8.1;2;25.52;;0.7
30901;1.3;31.8;20.4;9.6;1.6;26.04;;3.033333
30902;8;31.6;21.2;7.6;2.2;24.96;;1.366667
30903;9;31.4;21;8;1.7;25.24;;1.366667
30904;8.8;32;21.2;0.9;0.3;25.84;;0.7
30905;7.8;32;21.2;9.5;5;26.48;;2.3
30906;0;32.8;21.6;9;2.5;26.92;;1.366667
30907;0;32.8;21.8;4.8;2.7;25.44;;0.533333
30908;1.8;31.6;21.4;7.4;2;25.68;;0.966667
30909;8.8;31.6;20.7;7.5;1.9;25.58;;1.366667
30910;0.3;31.2;21;6.4;2;25.72;;1.066667
30911;0;32;21.8;8.8;1.9;25.92;;1.066667
30912;22;32.5;21.7;8.7;1.9;26.12;;1.7
30913;13;31.5;21.2;7.8;2.3;25.9;;1.766667
30914;0;31.7;21.4;10.1;2;26.42;;1.6
30915;0;31.4;21.2;8.9;3;26.24;;1.5
30916;0;31.6;20.2;10.4;2.5;26.04;;0.5
30917;0;32.4;21.4;9.7;2.8;26.76;;2.2
30918;0;32.3;21.6;10.4;3;26.98;;2.2
30919;0;32.5;21.2;8.6;3.2;26.46;;1.533333
30920;0;31.8;18.5;10.3;2.6;25.22;;2.233333
30921;0;31.6;21.4;8.6;2.9;26.08;;1.366667
30922;36.4;30.8;21.4;4.6;2.1;25.16;;0
30923;3.6;32.2;20.4;9.1;1.2;25.44;;0.533333
30924;4.6;31.6;21.2;8.1;1.6;25.32;;0.833333
30925;1.4;31.8;21;6.3;1.8;25.2;;0
30926;12.2;31.4;20.8;7.7;1.2;24.88;;2.1
30927;40.8;31.4;20;8.6;2.6;25.36;;1.366667
30928;2.2;31.6;20.8;9.1;2.2;26;;1.366667
30929;0;31.2;21.8;5.6;2.2;25.96;;0.833333
30930;0.2;31.8;20.6;7;1.8;25.76;;0
30931;0.4;32.3;21;10.4;1.6;26.46;;1.366667
30932;0;32.2;21.2;7.7;2.7;25.64;;0.966667
30933;9.6;32.8;20.8;9;2.2;25.32;;0.866667
30934;5.8;32.2;20;10;2.5;25.84;;0.866667
30935;2;32.4;20;10.1;4.6;25.76;;1.9
30936;0;32.3;21.2;7.6;2.8;25.66;;0.533333
30937;12.4;32.4;20.6;7;1.4;25.28;;0.533333
30938;0;32;20.4;9.4;1.7;26.36;;1.533333
30939;0;30.6;21.2;6.3;2.6;26.12;;1.666667
30940;3.9;32;20.6;7.7;2;26.48;;2.033333
30941;0;32.4;20.7;9.5;2.4;26.38;;2.4
30942;5.4;32.2;20.8;9.5;2.5;26.2;;1.666667
30943;0;32.4;21.4;8;2.2;26.4;;2.066667
30944;0;31.8;20.8;8.7;2.5;25.28;;0.533333
30945;15.4;32.5;20.2;9.9;2;25.78;;1.9
30946;4.2;32.8;21;8.6;2.4;26.12;;1.266667
30947;10.3;32.6;21.8;6.6;2.4;25.94;;1.366667
30948;3;31.2;21.8;5.9;4;25.8;;1.366667
30949;0.8;31.8;21;8.8;1.9;26.56;;3.033333
30950;0;31.2;21;6.2;2.5;25.84;;1.7
30951;0;32.4;20.8;10;1.7;26.16;;1.933333
30952;3.6;32;22;8.9;2.5;26.68;;2.066667
30953;4.6;32.2;22;6.5;2.3;26.4;;2.433333
30954;9.4;32.4;21.4;9;1.7;26;;2.733333
30955;4.8;32;20;9.6;2.3;25.76;;2.366667
30956;0;31.8;20;8.1;2.4;25.24;;1.066667
30957;9.8;31.8;21;8.6;1.3;26.2;;2.333333
30958;0;32.3;21.6;7.9;2;25.82;;2.166667
30959;2;32;21.4;9.7;2.1;26.12;;1.9
30960;0;32.8;22;8.4;2.3;26.48;;1.966667
30961;0;31.4;21.8;4.5;2.2;25.24;;2.466667
30962;6.8;31.8;20.4;6.7;1.6;25.3;;1.1
30963;2.4;32;21.4;4.8;1.7;26.04;;1
30964;0;32.4;21.6;8.4;2.5;25.8;;1.933333
30965;9;32.2;21.4;8.7;2.2;25.6;;2.366667
30966;8;32.4;21.8;7.2;2.2;25.6;;2.366667
30967;11.4;32.4;21.2;8.6;1.6;26.76;;2.466667
30968;0;31.6;22;7.3;2.5;26.8;;1.1
30969;0;32.5;20.8;9.3;2.5;26.66;;2.2
30970;0;32.6;21.2;9.2;2.5;26;;1.666667
30971;12;32.8;21.8;7.2;1.5;26.56;;4.3
30972;10.2;32.4;20.8;9.7;1.5;26.44;;2.733333
30973;1.2;32.6;21.2;9.5;2.8;26.72;;3.066667
30974;1.8;32;21.4;6.2;2.8;26.52;;4.033333
30975;9.4;32.8;21;8.6;2.1;26.24;;2.066667
30976;12;32.2;21.4;8.7;2.7;26.28;;3.433333
30977;3.2;32;20;9.1;2.1;25.88;;2.633333
30978;0;32.4;21;9.7;2.3;26.36;;1.733333
30979;0;31.6;21.4;6.7;2.2;26.32;;1.6
30980;0;31.8;21.4;6.6;1.7;26.52;;1.9
30981;0;32.6;21;9.7;2.3;26.96;;3.1
30982;0;32.4;20;9.5;3;26.04;;2.933333
30983;18;30.6;20.9;3.5;2.1;25.26;;1.933333
30984;29.4;28.8;20;0;0.5;24.68;;2.066667
30985;0.6;31.3;20.4;2.3;1;24.9;;0.533333
30986;0;31.6;22;7.7;2;26.52;;2.866667
30987;0;32.9;22;7.2;2.5;26.74;;1.633333
30988;0;32.2;22.2;4.1;2.1;26.48;;1.233333
30989;5.4;30;23.2;0;2.3;25.68;;0.666667
30990;1.8;32.5;21;8.4;0.5;26.3;;3.033333
30991;1;32.2;22.6;7.5;2.3;26.56;;2.9
30992;3;31.2;22.9;2.6;2.3;25.86;;3.433333
30993;7.6;31.3;22.4;2.8;1.5;26.1;;0.433333
30994;9.2;31.7;21.8;3.1;1.2;25.42;;1.366667
30995;8.2;31;22.2;1.2;1.8;25.16;;1.1
30996;5;31;21.4;3.2;1.3;24.52;;0.533333
30997;1.3;31.9;20.4;9.9;1.6;25.48;;1.766667
30998;0.6;32;21.8;9.5;2.1;26.5;;2.466667
30999;0;33;21.4;9.4;2.9;27.08;;1.6
31000;0;33.2;21.2;8.4;1.6;26.72;;1.066667
31001;0;32.2;22;4.6;2.3;26.72;;0.833333
31002;0;32.9;22;8.6;2;25.94;;2.2
31003;11.6;32.3;22.7;7.4;2;26.32;;3.033333
31004;7.7;32.5;21.2;9.3;1.8;25.72;;2.2
31005;6;32;21.4;9.4;2.6;26.16;;3.433333
31006;0;32.3;21.4;8;2.3;26.62;;3.7
31007;8.8;32.3;21.4;8.2;2;26.22;;3.1
31008;0;32.7;21;8.6;2.4;25.86;;1.633333
31009;0.8;33;22;8.8;2.1;27.2;;3.033333
31010;0;32.7;22;7.5;3;26.94;;2.733333
31011;0.2;32.6;20.8;7.4;2;26.72;;2.966667
31012;0;32.3;21;7.2;3;26.74;;2.9
31013;2.6;32.4;21;6.8;2;26.6;;2.933333
31014;0.4;31.8;21.8;7;1.9;26.96;;3.3
31015;0;32.8;21.4;6.8;2.4;26.4;;1.366667
31016;1.4;32.6;21.8;6.4;2.2;26.76;;2.633333
31017;1.4;32.3;21.8;6.1;2.5;25.92;;1.9
31018;2.3;32.1;21;6.9;1.3;25.7;;1.366667
31019;2;31.8;22;6.5;1.6;26.56;;3.4
31020;0;33;21.2;8.2;2.3;26.12;;2.333333
31021;5.4;32.2;21;5.6;1.9;25.32;;2.5
31022;49.8;32.5;21;6.4;0.4;26.3;;2.433333
31023;2;31.4;22;6.2;1.3;26.76;;1.666667
31024;0;33;22.6;1.9;3;26.84;;2.333333
31025;0;32.2;21.9;8.4;2.1;26.38;;1.933333
31026;2.4;32.6;23;7.8;2;27.28;;1.933333
31027;0.2;32.6;22;5.5;2.1;26.84;;1.366667
31028;0;32;21.6;7;2.3;27.12;;2.3
31029;0;33;22.6;6.5;2.1;27.24;;3.133333
31030;3.2;32.3;22.2;7.2;2.7;27.06;;3.033333
31031;0;32.6;23;8.4;2.5;26.4;;1.433333
31032;0;33.2;22;7.3;2.7;27.28;;0.833333
31033;0;32.4;21.6;8.2;3.3;27.2;;3.033333
31034;0;32.2;22.2;5.5;4.5;27.24;;3.3
31035;0;32.6;22;7.6;4.9;26.76;;2.066667
31036;5;32;23.2;3.4;2.2;27;;1.533333
31037;2.2;33;22;8.2;1.9;27.12;;2.2
31038;0;33;21.4;8.7;2.7;26.2;;2.2
31039;12.4;31.4;21.2;6.9;1.9;25.22;;1.1
31040;10.2;31.6;22.8;6.1;2.3;25.76;;2.633333
31041;17.4;31.4;22.2;4.9;1.4;25.16;;2.2
31042;8.6;32.2;22;5.9;1.2;25.16;;0.9
31043;7.9;32.3;22.2;7.1;1.6;25.62;;2.2
31044;1;32;21.8;3.4;1.7;25.24;;1.366667
31045;9;32;21.8;6.4;1.4;25.28;;0.966667
31046;0;31.9;20.8;6.1;1.5;25.44;;0
31047;6.2;31.8;21.8;7.3;1.8;25.6;;1.066667
31048;19;31;21.2;6.2;1.7;24.96;;0.533333
31049;53.4;30.8;21.9;5.3;1.2;26.18;;1.633333
31050;16.2;31.6;22.2;2.6;1.2;26.04;;1.1
31051;4;30.4;22.3;2.1;3.1;25.58;;1.8
31052;0;31;23.2;4.3;2;26.62;;0.966667
31053;0.4;31.6;23.2;1.6;1;25.88;;0.7
31054;17.3;32;22;7.4;1.2;25.92;;1.2
31055;25.2;30.8;22.1;2.7;1.8;25.46;;1.366667
31056;9.2;30;22.8;1.9;0.5;25.06;;1.066667
31057;65.2;29.2;21.8;4.2;1;24;;1.266667
31058;8.8;31;22;4.5;1;25;;0.866667
31059;9.6;29;22.6;0.2;1.1;24.56;;0.533333
31060;5.6;29;22;4;0.4;26.32;;1.5
31061;33;31.6;22.4;6.9;1.3;26.08;;0.966667
31062;0.9;31;22;1.3;1.2;25.72;;0.833333
31063;9.2;31.6;21.4;5.5;1;25.68;;0.533333
31064;35.4;27.1;22;0;1;24.26;;1.8
31065;0.4;29.2;22.4;0.3;1;24.6;;0.966667
31066;1.2;28.5;21.6;1;1.2;24.9;;1.066667
31067;15.7;30;22.6;0.7;1.1;25;;0.533333
31068;10.2;31.4;22;5.3;0.7;25.4;;1.633333
31069;27;29.4;22;2.6;1.5;25.32;;1.233333
31070;89.2;25.4;22;0;0.8;23.4;;0.833333
31071;9.6;27.4;22;0.2;0.7;24.28;;1.066667
31072;4.8;26.4;22.2;0;0.5;24.16;;1.533333
31073;0;29.5;22.2;3;0.9;24.54;;0
31074;18.4;25.8;21.8;0;0.6;23.64;;2.066667
31075;19.2;26.8;22;0;0.5;23.92;;1.366667
31076;4.8;27.8;21.2;0.6;0.5;23.68;;1.666667
31077;8.5;27.5;22.2;0.9;0.5;23.98;;2.2
31078;24.4;29.4;21.4;3.3;1;24.72;;1.633333
31079;0.2;30.8;22.4;1.6;1;25.28;;1.366667
31080;22.5;29.2;22.3;2.4;1.1;24.58;;0.533333
31081;58.4;29.8;20.4;3.7;1.3;24.26;;0.533333
31082;0;33.3;21.8;4.4;1.6;25.66;;1.633333
31083;34;31.8;22;2.7;1.5;25.48;;1.533333
31084;24.6;34.5;21.2;2.9;1;25.66;;1.366667
31085;8.2;33.2;22.8;4.8;1.5;25.88;;1.533333
31086;13.2;32.9;22.8;5.7;1;25.82;;0.533333
31087;16.8;31;22;7.8;1;25.88;;1.9
31088;1.4;30.6;21.6;5.8;2.5;24.8;;2.866667
31089;9.8;29.9;22.8;3.4;2;25.1;;1.366667
31090;0;30.4;22;4;1.7;25.48;;1.066667
31091;4.1;30.3;21.8;1.8;1.7;25.38;;0.533333
31092;0;30.8;22;3.7;2;25.84;;1.633333
31093;0;29.2;23;1.8;2.1;25.16;;0
31094;40.7;30.4;21.8;1.2;0.9;25.32;;1.633333
31095;12.5;30.1;22.3;2.4;1.4;24.68;;1.1
31096;36;29.8;22.2;0;0.8;24.68;;0.533333
31097;0.8;29;22;3.2;0.5;;;1.25
31098;0;31.2;22;5;1.4;25.16;;0.966667
31099;24;30;22;4.1;1.8;25.16;;1.633333
31100;7.2;28.6;22.2;1;1.7;24.88;;1.633333
31101;2.2;27;22.4;0;1;24.24;;1.633333
31102;27.7;28.2;21.7;1.2;0.8;24.36;;3.033333
31103;8.6;29.9;22;2.6;1.3;24.7;;1.333333
31104;19.5;29.8;22;1.6;1.2;25.12;;0
31105;5.5;30.6;22.2;5.9;1;25.24;;1.266667
31106;10.1;30.5;21.8;4.9;1.3;25.58;;1.9
31107;6.1;31;22.6;4.7;1.4;26.16;;0.9
31108;14.7;29.6;22.8;5.1;1.9;25.76;;1.366667
31109;5.8;28.2;22.2;2.3;1.4;24.52;;2.2
31110;21.7;31.8;22.6;6.4;0.9;26.04;;0.533333
31111;7.8;29.7;22.2;3.2;1.8;25.02;;0.966667
31112;29.1;29.5;22.8;2.5;0.9;25.34;;0
31113;45.3;26.4;22.6;0;0.6;24.16;;0.666667
31114;26.2;27.5;22.6;0.1;0.5;24.66;;0.966667
31115;24.7;28.6;22.8;0.6;0.5;25;;1.066667
31116;4.2;28.9;22.4;1;0.8;24.78;;1.7
31117;1.9;31.4;22.4;4.5;0.9;25.56;;1.1
31118;25.6;28.5;22.2;0.2;1.3;24.7;;0.866667
31119;53.7;30.4;21.6;3.5;0.5;24.64;;1.5
31120;7;31;22.4;4.3;1.2;25.28;;1.1
31121;10.4;29.8;22.4;1.5;1.3;25.56;;2.233333
31122;1.9;30;22.1;1;1.2;25.08;;1.8
31123;12.8;28;22.6;0.8;1.2;24.82;;3.3
31124;1.1;26.8;22;0;1.2;24.24;;0.366667
31125;55;28.7;22;0.9;0.3;24.98;;1.066667
31126;0.1;27.8;23;1.1;1.2;25.28;;0.7
31127;19.5;29.9;23;0.7;0.9;25.42;;0.433333
31128;25;28.6;22.6;0.9;1.5;24.8;;1.1
31129;136.9;26.2;22;0;0.6;24;;0
31130;1.6;30.7;22.2;5.6;0.5;26;;3.3
31131;0;30.6;22.6;3.2;1.9;26.04;;2.166667
31132;4.7;30.3;22.6;3.7;1.5;26.46;;2.733333
31133;0.6;30.8;23.2;6.5;1.6;26.24;;1.9
31134;8.2;29.9;22;2.7;1.4;25.18;;1.733333
31135;19.6;29.5;22.4;3.2;0.9;25.74;;1.9
31136;1.4;30.2;22.6;5.6;1.2;26.04;;2.633333
31137;8.4;29.4;23;2.6;1.4;25.82;;1.7
31138;6.6;28.7;23;2.4;2;25.22;;1.533333
31139;5.7;27.6;23;0.6;1;24.52;;1.366667
31140;42.6;29.8;22;0;0.5;25;;1.233333
31141;7.8;30.8;21.8;7.9;0.8;25.6;;2.333333
31142;2.9;30.6;21.2;9.9;2.2;25.84;;1.9
31143;0;30;21.8;4.9;2.8;25.72;;2.6
31144;2;29.4;22.8;0.6;2.3;25.88;;1.333333
31145;4.8;31.3;21.4;5.3;1.4;25.9;;0.9
31146;0;29.8;21.6;2.1;2.5;25.72;;2.166667
31147;4.7;28.2;22;0.5;2.5;25.16;;0.7
31148;30.7;27.9;21.8;0.3;0.7;24.22;;1.1
31149;0.5;29.8;21;4.1;0.8;25.56;;1.066667
31150;0.8;30.7;21;6.4;1.5;25.18;;2.366667
31151;26.3;28;21.7;2.5;1;24.34;;1.066667
31152;11.5;29.4;21.4;2.3;1.3;24.68;;2.166667
31153;15.7;30.3;21.6;6.9;1;25.74;;1.2
31154;0;30.4;21;5.5;1.7;24.76;;1.1
31155;0;30.4;22.2;2.4;1.8;25.48;;1.6
31156;3.2;27.6;22.2;0.3;1.6;24.68;;0
31157;24.3;24.2;22.5;0;0.5;23.42;;0
31158;30.5;30.2;22;4.2;0.1;24.94;;0.833333
31159;4.1;30.6;22.4;4.5;1.7;25.36;;1.533333
31160;30.6;31.5;22.4;5.4;0.8;25.94;;1.733333
31161;8.3;30.2;23.4;9.8;1.5;26.16;;1.633333
31162;1;31.6;22.2;6.4;2.8;26;;1.633333
31163;34.1;29;23;3.7;1.2;25.76;;1.666667
31164;3;29.8;23;1.4;1;25.44;;0.966667
